"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos_MM8_1.F.8_01_5674"	"pos_MM8_1.F.8_01_5683"	"pos_MM8_1.F.8_01_5692"	"pos_MM8_1.F.8_01_5701"	"pos_MM8_1.F.8_01_5710"	"pos_MM8_1.F.8_01_6577"	"pos_MM8_1.F.8_01_6586"	"pos_MM8_1.F.8_01_6595"	"pos_MM8_1.F.8_01_6604"	"pos_MM8_1.F.8_01_6615"	"pos_MM8_1.F.8_01_7103"	"pos_MM8_1.F.8_01_7104"	"pos_MM8_1.F.8_01_7113"	"pos_MM8_1.F.8_01_7122"	"pos_MM8_1.F.8_01_7131"	"pos_MM8_1.F.8_01_7145"	"pos_MM8_1.F.8_01_7153"	"pos_MM8_1.F.8_01_7360"	"pos_MM8_1.F.8_01_7361"	"pos_MM8_1.F.8_01_7362"	"pos_MM8_1.F.8_01_7365"	"pos_MM8_1.F.8_01_7366"	"pos_MM8_1.F.8_01_7394"	"pos_MM8_1.F.8_01_7397"	"pos_MM8_1.F.8_01_7405"	"pos_MM8_1.F.8_01_7414"	"pos_MM8_1.F.8_01_7423"	"pos_MM8_1.F.8_01_7433"
""	""	""	""	""	" 630.13277"	""	""	""	" 266.79611"	""	""	""	""	""	""	""	""	""	""	""	"10.637836"	"10.722519"	"10.654737"	"10.612427"	"10.580677"	"10.522796"	"10.386779"	"10.617516"	"10.601782"	"10.673437"	" 9.440804"	" 9.404078"	" 9.491098"	" 9.671379"	" 9.646132"	" 9.857574"	" 9.952054"	" 8.482691"	" 8.544114"	" 8.441937"	" 8.563287"	" 8.436826"	" 9.939978"	"10.329778"	"10.458856"	"10.400465"	"10.272063"	"10.549591"
""	""	""	""	""	" 630.51296"	""	""	""	"1087.35957"	""	""	""	""	""	""	""	""	""	""	""	"10.338151"	"10.258176"	"10.214426"	"10.234121"	"10.149673"	"10.290648"	"10.216549"	" 9.881679"	"10.028777"	"10.296757"	"10.021956"	" 8.483401"	"10.014756"	" 9.132664"	" 9.966595"	"10.015156"	" 9.694084"	" 9.466827"	" 8.756257"	" 9.439449"	" 9.403531"	" 9.433030"	"10.691836"	"10.471424"	"10.794563"	"10.411372"	"10.722294"	"10.756950"
""	""	""	""	""	" 630.63457"	""	""	""	" 266.79611"	""	""	""	""	""	""	""	""	""	""	""	"10.159253"	"10.224176"	"10.163668"	"10.160533"	"10.100008"	"10.029772"	" 9.941144"	"10.128309"	"10.147621"	"10.207813"	" 8.860869"	" 8.848246"	" 9.003055"	" 9.165230"	" 9.137160"	" 9.398171"	" 9.387348"	" 7.924383"	" 7.843152"	" 8.095796"	" 8.064900"	" 8.027722"	" 9.452854"	" 9.797360"	" 9.907732"	" 9.936464"	" 9.708176"	" 9.999875"
""	""	""	""	""	" 630.67918"	""	""	""	"1088.01954"	""	""	""	""	""	""	""	""	""	""	""	"11.488749"	"11.436323"	"10.985738"	"11.370307"	"10.636410"	"11.298140"	"10.698065"	"11.329950"	"11.294570"	"11.333001"	"10.510249"	"11.017674"	"10.636594"	" 9.516486"	"10.982766"	"10.457897"	"10.638420"	"10.806445"	"10.830232"	"10.353509"	"10.327901"	"10.077044"	"12.010222"	"11.676165"	"12.031545"	"11.674129"	"11.962886"	"11.977493"
""	""	""	""	""	" 630.84286"	""	""	""	"1088.32843"	""	""	""	""	""	""	""	""	""	""	""	"10.164488"	"10.108546"	"10.052473"	"10.033729"	" 9.696517"	"10.081053"	"10.065606"	" 9.735790"	"10.109097"	"10.077975"	" 9.866363"	" 8.537866"	" 9.857485"	" 9.825830"	" 9.632931"	" 9.856696"	" 9.663003"	" 9.346988"	" 9.291339"	" 8.975626"	" 9.282628"	" 9.027353"	"10.589411"	"10.633524"	"10.624891"	"10.572000"	"10.510697"	"10.581347"
""	""	""	""	""	" 630.85227"	""	""	""	"1139.66353"	""	""	""	""	""	""	""	""	""	""	""	" 6.506725"	" 6.262298"	" 6.136436"	" 6.384871"	" 6.036621"	" 5.386771"	""	" 5.518236"	""	""	""	" 5.274614"	" 5.393163"	" 4.895076"	" 5.009978"	""	""	""	""	""	""	""	" 6.191931"	" 6.209354"	""	""	""	" 6.257596"
""	""	""	""	""	" 631.13424"	""	""	""	" 267.09506"	""	""	""	""	""	""	""	""	""	""	""	" 9.336743"	" 9.342317"	" 9.329671"	" 9.316886"	" 9.388079"	" 9.232014"	" 9.117641"	" 9.362521"	" 9.327910"	" 9.364456"	" 8.215730"	" 8.276999"	" 8.367337"	" 8.673270"	" 8.830870"	" 8.992490"	" 8.960444"	" 7.413963"	" 7.397738"	" 7.313246"	" 7.206307"	" 7.379563"	" 8.743493"	" 9.077785"	" 9.313955"	" 9.272395"	" 9.192170"	" 9.319686"
""	""	""	""	""	" 631.17964"	""	""	""	"1088.17122"	""	""	""	""	""	""	""	""	""	""	""	"11.560439"	"12.280465"	"11.782752"	"12.219156"	"11.701763"	"11.618796"	"11.589491"	"12.161828"	"12.177277"	"11.793267"	"11.479087"	"11.513859"	"11.461717"	"11.895252"	"11.440436"	"11.412505"	"11.356339"	"11.263196"	"11.226902"	"11.730048"	"11.696925"	"11.711397"	"12.306433"	"12.786902"	"12.221111"	"12.743390"	"12.703246"	"12.777536"
""	""	""	""	""	" 631.51419"	""	""	""	"1086.79616"	""	""	""	""	""	""	""	""	""	""	""	""	" 8.868530"	" 8.956937"	" 8.104046"	" 8.005683"	" 8.633228"	" 8.513879"	" 8.872882"	" 8.855595"	" 8.869895"	" 8.197735"	" 8.617060"	" 8.576837"	" 8.626325"	" 8.597206"	" 8.232254"	" 8.656292"	""	""	""	""	""	" 9.098264"	" 9.427250"	" 9.017606"	" 9.434821"	" 9.325787"	" 9.325161"
""	""	""	""	""	" 631.63727"	""	""	""	" 266.79611"	""	""	""	""	""	""	""	""	""	""	""	" 8.125479"	" 8.236244"	" 8.203868"	" 8.021380"	" 8.112772"	" 8.071451"	" 7.881820"	" 8.074154"	" 8.111261"	" 8.249677"	" 6.972419"	" 6.896331"	" 7.154903"	" 7.145247"	" 7.222888"	" 7.394878"	" 7.516207"	" 6.057020"	" 5.987697"	" 6.277192"	" 5.878385"	" 6.324107"	" 7.327833"	" 7.848162"	" 7.984999"	" 7.944944"	" 7.800867"	" 8.049390"
""	""	""	""	""	" 631.68161"	""	""	""	"1087.90648"	""	""	""	""	""	""	""	""	""	""	""	" 9.984448"	" 9.380143"	" 9.605827"	" 9.891502"	" 9.878343"	" 9.100107"	" 9.809507"	" 9.333569"	" 9.839581"	" 9.427215"	" 9.563251"	" 8.794680"	" 9.133822"	" 8.702034"	" 9.584238"	" 9.570645"	" 9.615754"	" 9.365946"	" 9.014695"	" 9.314281"	" 9.261085"	" 9.273231"	" 9.850692"	"10.543936"	"10.089648"	"10.480930"	" 9.862409"	"10.241351"
""	""	""	""	""	" 631.86333"	""	""	""	"1139.30504"	""	""	""	""	""	""	""	""	""	""	""	" 7.035309"	" 6.356067"	" 6.138113"	" 6.222729"	" 6.209502"	" 5.626673"	" 5.366126"	""	" 5.268011"	" 5.283939"	""	""	" 5.507366"	""	" 5.655965"	" 5.719075"	" 5.648305"	""	""	""	""	""	" 6.387810"	" 6.003045"	" 5.995146"	" 5.923313"	" 5.815594"	" 6.271211"
""	""	""	""	""	" 632.18207"	""	""	""	"1088.62870"	""	""	""	""	""	""	""	""	""	""	""	"10.459730"	"10.454887"	"10.397405"	" 9.814172"	"10.336423"	"10.261690"	" 9.702320"	"10.260644"	"10.259294"	" 9.679715"	"10.067961"	" 9.604691"	" 9.460466"	" 9.489645"	" 9.610957"	"10.085183"	" 9.631637"	" 9.885843"	" 9.247253"	" 9.849788"	" 9.846782"	" 9.858155"	"10.824609"	"10.899137"	"10.912044"	"10.842644"	"10.438541"	"10.856047"
""	""	""	""	""	" 632.13164"	""	""	""	" 267.11651"	""	""	""	""	""	""	""	""	""	""	""	" 7.696576"	" 7.731398"	" 7.851482"	" 7.610032"	" 7.647610"	" 7.539163"	" 7.379038"	" 7.587632"	" 7.781282"	" 7.783333"	" 6.794507"	" 7.022889"	" 7.098466"	" 7.388950"	" 7.420115"	" 7.573601"	" 7.576003"	" 5.856437"	""	" 5.905241"	" 5.785859"	" 5.418763"	" 7.264265"	" 7.593597"	" 7.796525"	" 7.944456"	" 7.952106"	" 7.732865"
""	""	""	""	""	" 632.63425"	""	""	""	" 267.04165"	""	""	""	""	""	""	""	""	""	""	""	" 6.710338"	" 7.076622"	" 6.912957"	" 6.814429"	" 6.645226"	" 6.604659"	" 6.149288"	" 6.683160"	" 6.915723"	" 6.382514"	""	" 5.207060"	""	" 5.808070"	" 5.915260"	" 6.244508"	""	""	""	""	""	""	" 6.227232"	" 6.370025"	" 6.441131"	" 6.617389"	" 6.568999"	""
""	""	""	""	""	" 632.82714"	""	""	""	"1140.58809"	""	""	""	""	""	""	""	""	""	""	""	" 6.430057"	" 6.142853"	" 5.820107"	""	" 5.753412"	""	""	""	""	""	""	" 5.366537"	""	""	""	""	""	""	""	""	""	""	""	" 5.312930"	" 6.126380"	""	""	""
""	""	""	""	""	" 632.83074"	""	""	""	"  24.37072"	""	""	""	""	""	""	""	""	""	""	""	""	" 5.563826"	" 4.996131"	" 5.528315"	" 5.274266"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 633.14058"	""	""	""	" 267.03844"	""	""	""	""	""	""	""	""	""	""	""	"11.276437"	"11.210007"	"11.196378"	"11.132352"	"11.125565"	"10.808584"	"10.713076"	"10.871185"	"10.850975"	"10.895118"	"10.382396"	"10.379207"	"10.445691"	"10.612270"	"10.611015"	"10.762184"	"10.805208"	" 9.808423"	" 9.855168"	" 9.919363"	" 9.878496"	" 9.887479"	"10.987903"	"11.325567"	"11.519261"	"11.460616"	"11.353729"	"11.531926"
""	""	""	""	""	" 633.08960"	""	""	""	" 971.53213"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10.675224"	""	" 9.873301"	" 9.636734"	" 9.743924"	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 633.18323"	""	""	""	"1088.67519"	""	""	""	""	""	""	""	""	""	""	""	" 9.303311"	" 9.209935"	" 9.182833"	" 8.196444"	" 8.706053"	" 8.436737"	" 8.966890"	" 8.566160"	" 8.956792"	" 8.420602"	" 7.897526"	" 7.770773"	" 8.813848"	" 7.842437"	" 8.545846"	" 8.729525"	" 8.468640"	" 8.371138"	" 8.608626"	" 8.627849"	" 8.125969"	" 8.548002"	" 9.446735"	" 9.584296"	" 9.548207"	" 8.995930"	" 9.611350"	" 9.080949"
""	""	""	""	""	" 633.45719"	""	""	""	"1086.47437"	""	""	""	""	""	""	""	""	""	""	""	" 8.114911"	" 8.378179"	" 5.294845"	""	" 8.093317"	" 8.442489"	" 8.311269"	""	" 8.372126"	" 8.288715"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 633.45325"	""	""	""	" 885.70117"	""	""	""	""	""	""	""	""	""	""	""	" 7.457854"	""	" 7.568743"	" 7.308403"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.922372"	""	""	""	""
""	""	""	""	""	" 633.63564"	""	""	""	" 266.79622"	""	""	""	""	""	""	""	""	""	""	""	" 6.309365"	" 5.989570"	""	" 5.925068"	""	""	""	" 5.883109"	""	" 5.971548"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 633.84567"	""	""	""	"1139.91531"	""	""	""	""	""	""	""	""	""	""	""	" 5.781391"	" 5.900673"	" 6.062824"	" 6.070023"	""	""	" 5.082543"	""	""	" 5.044984"	""	""	""	""	""	" 5.043554"	""	""	""	""	""	""	""	" 5.148697"	" 5.235505"	""	""	""
""	""	""	""	""	" 634.14382"	""	""	""	" 267.04193"	""	""	""	""	""	""	""	""	""	""	""	"10.008083"	"10.003643"	" 9.972151"	" 9.894041"	" 9.894886"	" 9.654281"	" 9.552993"	" 9.689404"	" 9.689416"	" 9.752655"	" 9.197596"	" 9.212283"	" 9.259960"	" 9.373157"	" 9.412097"	" 9.566305"	" 9.560289"	" 8.613807"	" 8.692482"	" 8.763155"	" 8.709137"	" 8.721542"	" 9.722494"	"10.151157"	"10.308478"	"10.279304"	"10.233757"	"10.367978"
""	""	""	""	""	" 634.09008"	""	""	""	" 971.69693"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 9.962260"	""	" 9.229144"	" 9.045739"	" 9.253772"	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 634.62878"	""	""	""	" 266.82641"	""	""	""	""	""	""	""	""	""	""	""	" 6.117216"	" 5.773382"	""	" 5.956003"	""	" 5.753106"	" 5.596464"	""	""	" 5.694944"	""	""	""	""	""	""	""	""	""	""	""	""	" 5.206465"	""	""	" 5.618823"	""	""
""	""	""	""	""	" 634.87433"	""	""	""	"1072.03786"	""	""	""	""	""	""	""	""	""	""	""	"10.509722"	"10.162600"	""	""	" 9.934202"	"10.546079"	" 9.392251"	" 8.004810"	"10.469909"	"10.110007"	" 9.735153"	" 9.275822"	""	""	" 9.961941"	" 9.576559"	" 9.599817"	" 9.289928"	""	" 9.609594"	"10.098838"	"11.181852"	"11.273112"	"10.100720"	" 9.549153"	""	""	" 9.784435"
""	""	""	""	""	" 634.87239"	""	""	""	"  25.05245"	""	""	""	""	""	""	""	""	""	""	""	" 7.278978"	" 7.149620"	" 7.021584"	" 7.061554"	" 7.060892"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.895922"	" 5.988017"	" 5.884902"	" 6.118696"	" 6.184528"
""	""	""	""	""	" 634.87496"	""	""	""	"1138.30348"	""	""	""	""	""	""	""	""	""	""	""	" 9.308125"	" 8.680494"	" 8.511900"	" 8.486044"	" 8.841662"	" 8.930380"	" 8.810824"	" 8.490602"	" 8.836091"	" 8.692804"	" 9.037809"	" 9.104520"	" 8.696211"	" 8.761688"	" 8.828383"	" 8.921166"	" 8.809910"	" 8.353303"	" 8.495759"	" 8.509053"	" 8.416382"	" 8.560703"	" 9.654142"	" 9.321795"	" 9.353944"	" 9.066974"	" 9.183915"	" 9.609522"
""	""	""	""	""	" 635.06690"	""	""	""	" 320.88054"	""	""	""	""	""	""	""	""	""	""	""	" 5.615205"	" 5.709638"	" 5.952516"	" 5.938576"	" 5.799965"	" 5.375501"	" 6.117216"	" 6.317397"	""	" 5.431449"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 635.14274"	""	""	""	" 267.13240"	""	""	""	""	""	""	""	""	""	""	""	" 8.818975"	" 8.756904"	" 8.727992"	" 8.602154"	" 8.711553"	" 8.424678"	" 8.422907"	" 8.456609"	" 8.461369"	" 8.450725"	" 7.934861"	" 7.943245"	" 8.003524"	" 8.092195"	" 8.074854"	" 8.383489"	" 8.341879"	" 7.388521"	" 7.444193"	" 7.413751"	" 7.421715"	" 7.428117"	" 8.547640"	" 8.811585"	" 8.940395"	" 8.966012"	" 8.874080"	" 9.075514"
""	""	""	""	""	" 635.16532"	""	""	""	"1090.92509"	""	""	""	""	""	""	""	""	""	""	""	" 7.815864"	" 7.686053"	" 7.850663"	" 8.510747"	" 8.384426"	""	""	""	""	""	" 5.464405"	""	""	""	""	""	""	""	""	""	""	""	""	" 5.757143"	""	""	""	" 5.764146"
""	""	""	""	""	" 635.20790"	""	""	""	" 372.79943"	""	""	""	""	""	""	""	""	""	""	""	""	" 5.642758"	""	""	" 5.502400"	" 7.525003"	" 6.692580"	" 7.363736"	" 7.398767"	" 7.362742"	" 7.038298"	" 7.143390"	" 6.777993"	" 6.908363"	" 7.217240"	" 7.075004"	" 7.048505"	" 6.675349"	" 6.822145"	" 6.682672"	" 6.932908"	" 6.764450"	" 7.227536"	" 7.508682"	" 7.395884"	" 7.379248"	" 7.088836"	" 7.261046"
""	""	""	""	""	" 635.87896"	""	""	""	"1138.62504"	""	""	""	""	""	""	""	""	""	""	""	" 7.372799"	" 6.304997"	" 6.132560"	" 6.425295"	" 6.439786"	" 6.683644"	" 6.533699"	" 6.349361"	" 6.991716"	" 6.371611"	" 6.982048"	" 6.985677"	" 6.580442"	" 6.766495"	" 6.760965"	" 6.857758"	" 6.709157"	""	""	" 5.899807"	" 6.004133"	" 6.621944"	" 7.573324"	" 7.180735"	" 7.378634"	" 6.945761"	" 7.144643"	" 7.563133"
""	""	""	""	""	" 636.14317"	""	""	""	" 267.09437"	""	""	""	""	""	""	""	""	""	""	""	" 7.226634"	" 7.322004"	" 7.200807"	" 7.125984"	" 7.115394"	" 6.863728"	" 6.936832"	" 6.844741"	" 7.042943"	" 7.057317"	" 6.505408"	" 6.507601"	" 6.517413"	""	" 6.419371"	" 6.694062"	" 6.837401"	" 5.330978"	" 5.771067"	""	" 5.863250"	""	" 6.853848"	" 7.278174"	" 7.426347"	" 7.432799"	" 7.299624"	" 7.437393"
""	""	""	""	""	" 636.16451"	""	""	""	"1093.26214"	""	""	""	""	""	""	""	""	""	""	""	" 7.941516"	" 7.807035"	""	" 7.881592"	""	""	""	" 5.364377"	""	" 5.506502"	" 5.258623"	" 5.516883"	""	""	" 5.628783"	" 5.552916"	""	""	""	""	" 5.401304"	""	" 7.684954"	" 6.364702"	" 7.194076"	" 7.778137"	" 6.046476"	" 7.819297"
""	""	""	""	""	" 636.21646"	""	""	""	" 372.79943"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 6.709169"	""	" 6.400108"	" 6.683371"	" 6.137744"	""	""	""	" 6.129730"	" 5.810087"	" 6.109781"	" 6.150722"	""	""	""	""	" 5.612819"	" 6.269735"	" 6.445186"	" 6.278326"	" 6.500713"	""	" 6.680100"
""	""	""	""	""	" 636.45914"	""	""	""	" 267.08937"	""	""	""	""	""	""	""	""	""	""	""	" 6.707058"	" 7.031059"	" 6.944909"	" 6.987734"	" 6.728992"	" 6.584438"	" 6.317280"	" 6.608515"	" 6.640848"	" 6.705414"	" 5.215631"	""	""	""	""	" 5.189752"	" 5.325048"	""	""	""	""	""	""	""	" 5.741553"	""	""	""
""	""	""	""	""	" 636.61932"	""	""	""	"1097.30870"	""	""	""	""	""	""	""	""	""	""	""	" 5.703549"	" 6.008059"	""	""	" 7.147364"	""	" 5.888082"	""	" 5.757574"	" 5.742388"	" 5.869786"	" 5.300889"	" 5.649607"	" 5.867685"	""	""	" 5.495528"	""	""	""	" 5.404732"	" 5.501847"	" 6.577143"	" 9.325428"	" 6.993988"	" 6.434459"	" 6.442271"	" 6.554754"
""	""	""	""	""	" 636.79244"	""	""	""	" 267.22685"	""	""	""	""	""	""	""	""	""	""	""	" 6.744935"	" 7.022032"	" 6.857566"	" 6.762961"	" 6.780285"	" 6.322120"	" 6.461068"	" 6.451039"	" 6.544177"	" 6.577450"	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.645136"	""	""	""	""
""	""	""	""	""	" 636.87081"	""	""	""	"1138.98985"	""	""	""	""	""	""	""	""	""	""	""	" 6.453215"	" 6.483917"	" 5.936267"	" 5.803187"	" 6.431723"	" 7.074288"	" 6.371828"	" 6.221690"	" 6.539617"	" 6.070615"	" 6.568663"	""	" 6.101605"	" 6.318445"	" 6.531053"	""	" 5.658564"	""	""	""	""	""	" 7.061187"	" 6.693213"	" 6.666224"	" 6.400438"	" 6.627601"	" 6.952241"
""	""	""	""	""	" 637.12930"	""	""	""	" 267.40356"	""	""	""	""	""	""	""	""	""	""	""	" 6.836680"	" 6.893316"	" 6.681943"	" 6.688823"	" 6.603293"	" 6.798065"	" 6.418262"	" 6.934028"	" 6.901625"	" 6.878368"	""	""	" 5.270658"	""	""	""	" 6.977759"	""	""	" 5.754276"	" 5.444872"	""	" 6.639970"	" 6.076791"	" 6.809018"	" 6.893552"	" 6.831979"	" 6.481612"
""	""	""	""	""	" 637.11517"	""	""	""	" 530.63366"	""	""	""	""	""	""	""	""	""	""	""	" 5.929598"	" 5.956003"	" 5.969197"	" 5.853580"	" 5.870907"	" 5.754171"	" 5.536074"	" 6.093985"	" 5.969832"	" 5.902559"	" 5.350302"	""	""	""	""	""	""	""	""	""	""	""	""	" 5.498320"	" 6.054552"	" 6.276433"	" 6.233186"	" 6.345384"
""	""	""	""	""	" 637.12623"	""	""	""	"1097.44541"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.312930"	""	" 5.090272"	" 5.569349"	""	""	""	""	" 5.553941"	""	" 5.303503"	""	""	" 5.988981"	" 6.413962"	" 6.553948"	" 6.087817"	" 7.411281"
""	""	""	""	""	" 637.23701"	""	""	""	" 372.85864"	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.193490"	" 5.221537"	""	" 7.090540"	" 6.049016"	" 6.801083"	" 6.872468"	" 6.901456"	" 6.689539"	" 6.735001"	" 6.639531"	" 6.874901"	" 6.935387"	" 6.871385"	" 6.861267"	" 6.536413"	" 6.400443"	" 6.406563"	" 6.521198"	" 6.488013"	" 6.826726"	" 7.310465"	" 7.308441"	" 7.264736"	" 7.135127"	" 7.351057"
""	""	""	""	""	" 637.47798"	""	""	""	"1022.48404"	""	""	""	""	""	""	""	""	""	""	""	""	"12.144465"	"11.048841"	"11.791412"	""	""	""	""	""	"10.008945"	""	""	""	""	""	""	"10.965065"	""	""	""	""	""	""	""	""	"10.235759"	""	""
""	""	""	""	""	" 637.66367"	""	""	""	"1095.25538"	""	""	""	""	""	""	""	""	""	""	""	" 7.864876"	" 7.846959"	" 7.891479"	" 8.053208"	" 7.831262"	" 7.268832"	" 7.068712"	" 7.154524"	" 7.555989"	" 7.137493"	" 7.187535"	""	" 7.220214"	" 8.681880"	" 7.117367"	" 7.408019"	" 7.373926"	" 6.897348"	" 6.897072"	" 6.864234"	" 6.506115"	" 6.970478"	" 8.041632"	" 8.050252"	" 8.025630"	" 7.829750"	" 8.078906"	" 8.079592"
""	""	""	""	""	" 637.61896"	""	""	""	" 267.11358"	""	""	""	""	""	""	""	""	""	""	""	" 6.630261"	" 5.612799"	" 6.110055"	" 6.042652"	" 6.321516"	" 6.510258"	" 6.312417"	" 6.422519"	" 6.466829"	" 6.435535"	""	""	""	""	" 6.222047"	""	" 5.754171"	" 5.805039"	" 6.264358"	" 6.002829"	" 6.152352"	" 5.640844"	" 6.998225"	" 6.370732"	" 6.553959"	" 6.872191"	" 6.006905"	" 6.761172"
""	""	""	""	""	" 638.12047"	""	""	""	" 267.06842"	""	""	""	""	""	""	""	""	""	""	""	" 7.999335"	" 7.853452"	" 7.735741"	" 7.621622"	" 7.636324"	" 8.060159"	" 8.016334"	" 8.297427"	" 8.086346"	" 8.173047"	" 7.077180"	" 7.014416"	" 6.730999"	" 7.109435"	" 6.971328"	" 7.480079"	" 7.442585"	" 7.512265"	" 7.423745"	" 7.391218"	" 7.243546"	" 7.443115"	" 8.624464"	" 8.117992"	" 8.190827"	" 8.075706"	" 8.129350"	" 8.080365"
""	""	""	""	""	" 638.16589"	""	""	""	"1095.24016"	""	""	""	""	""	""	""	""	""	""	""	" 8.319217"	" 8.607431"	" 8.592236"	" 8.574230"	" 8.194589"	""	" 7.883066"	" 7.723437"	" 8.015198"	" 7.726722"	" 5.908415"	" 7.886077"	" 7.674075"	" 7.943306"	" 7.834864"	" 7.375252"	" 7.736843"	" 7.476821"	" 7.272579"	" 7.135219"	""	" 7.099041"	" 8.478945"	" 8.715487"	" 8.691717"	" 8.609642"	" 8.347035"	" 8.505145"
""	""	""	""	""	" 638.24365"	""	""	""	" 372.54764"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.909988"	" 5.801998"	""	""	""	" 5.845699"	" 5.826071"	""	""	" 4.898317"	""	""	" 5.862283"	""	" 6.060841"	" 6.125331"	" 6.025750"	" 5.878325"
""	""	""	""	""	" 638.48150"	""	""	""	"1022.86802"	""	""	""	""	""	""	""	""	""	""	""	""	"11.245919"	"10.184911"	"10.959054"	""	""	""	""	""	""	""	""	""	""	""	""	"10.111549"	""	""	""	""	""	""	""	""	" 9.385770"	""	""
""	""	""	""	""	" 638.66604"	""	""	""	"1095.06244"	""	""	""	""	""	""	""	""	""	""	""	" 8.746705"	" 8.589130"	" 8.491859"	" 8.440734"	" 8.575965"	" 7.981196"	" 7.899461"	" 7.860375"	" 7.846715"	" 8.038192"	" 7.940797"	" 7.956730"	" 7.951709"	" 7.718761"	" 7.809011"	" 7.905812"	" 7.943974"	" 7.521958"	" 7.739430"	" 7.329846"	" 7.449177"	" 7.329753"	" 8.695273"	" 8.843121"	" 8.598708"	" 8.629919"	" 8.549388"	" 8.618491"
""	""	""	""	""	" 638.62196"	""	""	""	" 266.79752"	""	""	""	""	""	""	""	""	""	""	""	" 7.393819"	" 7.352886"	" 7.207885"	" 7.173719"	" 7.198644"	" 7.460564"	" 7.505915"	" 7.663399"	" 7.568049"	" 7.590367"	" 6.361337"	" 6.183907"	" 6.528098"	""	" 6.583232"	" 6.787346"	" 6.642780"	" 6.939847"	" 7.050837"	" 6.902743"	" 6.904524"	" 6.836944"	" 8.041843"	" 7.781136"	" 7.614751"	" 7.569691"	" 7.632262"	" 7.553161"
""	""	""	""	""	" 638.81986"	""	""	""	"1140.21320"	""	""	""	""	""	""	""	""	""	""	""	" 6.486306"	" 6.132108"	" 6.177651"	" 5.925254"	" 6.231106"	""	""	""	" 5.422046"	""	""	""	""	""	""	""	""	" 5.254025"	" 5.060796"	""	" 5.030001"	""	""	" 6.129474"	""	""	""	""
""	""	""	""	""	" 638.82117"	""	""	""	"1086.74987"	""	""	""	""	""	""	""	""	""	""	""	" 7.913989"	" 8.243346"	""	" 8.087115"	" 7.789359"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 639.16392"	""	""	""	"1095.67579"	""	""	""	""	""	""	""	""	""	""	""	" 8.247341"	" 8.200924"	" 8.197515"	" 8.622581"	" 8.217701"	" 7.436102"	" 7.739523"	" 7.527816"	" 7.475987"	" 7.775942"	""	""	""	" 6.031221"	" 6.208513"	" 7.330126"	" 6.144637"	" 7.175528"	" 7.126390"	""	""	" 6.998925"	" 8.239176"	" 8.192126"	" 8.410535"	" 8.256478"	" 8.382657"	" 8.268544"
""	""	""	""	""	" 639.12273"	""	""	""	" 266.99387"	""	""	""	""	""	""	""	""	""	""	""	" 6.548998"	" 6.409607"	" 6.676875"	" 6.410661"	" 6.729394"	" 6.714015"	" 6.771468"	" 6.921544"	" 6.849227"	" 7.047118"	" 5.940213"	""	""	" 6.326646"	""	" 5.574003"	""	" 6.368695"	" 5.831014"	" 5.671048"	" 5.940468"	" 6.223234"	" 7.438873"	" 6.941570"	" 6.879619"	" 7.017740"	" 6.961015"	" 7.031593"
""	""	""	""	""	" 639.49171"	""	""	""	"1039.35467"	""	""	""	""	""	""	""	""	""	""	""	""	"11.751989"	"10.704667"	"11.469390"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 8.923952"	""
""	""	""	""	""	" 639.62105"	""	""	""	" 266.95190"	""	""	""	""	""	""	""	""	""	""	""	" 5.652237"	""	""	" 5.355076"	""	""	" 5.713970"	" 5.698328"	" 5.424069"	" 6.073303"	""	""	""	""	""	""	""	""	""	""	""	""	" 6.467351"	" 5.838873"	" 5.740409"	""	" 5.705062"	" 5.952704"
