"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Country of origin]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Population ID]"	"Term Source REF"	"Term Accession Number"	"Factor Value[MFFGC accession no.]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Type]"	"Term Source REF"	"Term Accession Number"
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0301_3"	"PG0301"	""	""	"3"	""	""	"NZ"	""	""	"GIL009"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0308_3"	"PG0308"	""	""	"3"	""	""	"NZ"	""	""	"GIL008"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0329_3"	"PG0329"	""	""	"3"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0339_3"	"PG0339"	""	""	"3"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0345_3"	"PG0345"	""	""	"3"	""	""	"NZ"	""	""	"GIL006"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0351_3"	"PG0351"	""	""	"3"	""	""	"NZ"	""	""	"GIL006"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0361_3"	"PG0361"	""	""	"3"	""	""	"NZ"	""	""	"GIL006"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0385_3"	"PG0385"	""	""	"3"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0396_3"	"PG0396"	""	""	"3"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0399_3"	"PG0399"	""	""	"3"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0404_3"	"PG0404"	""	""	"3"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0410_3"	"PG0410"	""	""	"3"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0430_3"	"PG0430"	""	""	"3"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0450_3"	"PG0450"	""	""	"3"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0459_3"	"PG0459"	""	""	"3"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0471_3"	"PG0471"	""	""	"3"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0478_3"	"PG0478"	""	""	"3"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0480_3"	"PG0480"	""	""	"3"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0488_3"	"PG0488"	""	""	"3"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0491_3"	"PG0491"	""	""	"3"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0495_3"	"PG0495"	""	""	"3"	""	""	"UK"	""	""	"Aberdart"	""	""	"13487"	""	""	"UK high sugar cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0496_3"	"PG0496"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0507_3"	"PG0507"	""	""	"3"	""	""	"Netherlands"	""	""	"Amigo"	""	""	"5799"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0548_3"	"PG0548"	""	""	"3"	""	""	"Netherlands"	""	""	"Bardonna"	""	""	"5817"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0553_3"	"PG0553"	""	""	"3"	""	""	"Netherlands"	""	""	"Barylou"	""	""	"5818"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0563_3"	"PG0563"	""	""	"3"	""	""	"Netherlands"	""	""	"Barylou"	""	""	"5818"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0575_3"	"PG0575"	""	""	"3"	""	""	"NZ"	""	""	"Ceres Kingston"	""	""	"11756"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0583_3"	"PG0583"	""	""	"3"	""	""	"Denmark"	""	""	"Chantal"	""	""	"5843"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0604_3"	"PG0604"	""	""	"3"	""	""	"NZ"	""	""	"Tolosa"	""	""	"11755"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0613_3"	"PG0613"	""	""	"3"	""	""	"NZ"	""	""	"Ellett"	""	""	"10404"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0639_3"	"PG0639"	""	""	"3"	""	""	"NZ"	""	""	"Expo"	""	""	""	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0646_3"	"PG0646"	""	""	"3"	""	""	"Germany"	""	""	"Fennema"	""	""	"5791"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0647_3"	"PG0647"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0672_3"	"PG0672"	""	""	"3"	""	""	"NZ"	""	""	"Grasslands Pacific"	""	""	"13485"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0673_3"	"PG0673"	""	""	"3"	""	""	"NZ"	""	""	"Grasslands Pacific"	""	""	"13485"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0692_3"	"PG0692"	""	""	"3"	""	""	"Netherlands"	""	""	"Heraut"	""	""	"5797"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0694_3"	"PG0694"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0697_3"	"PG0697"	""	""	"3"	""	""	"NZ"	""	""	"Hillary"	""	""	"13515"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0706_3"	"PG0706"	""	""	"3"	""	""	"NZ"	""	""	"Kamo"	""	""	"15866"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0713_3"	"PG0713"	""	""	"3"	""	""	"Germany"	""	""	"Kerem"	""	""	"5792"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0738_3"	"PG0738"	""	""	"3"	""	""	"Germany"	""	""	"Linocta"	""	""	"5834"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0745_3"	"PG0745"	""	""	"3"	""	""	"Germany"	""	""	"Liperry"	""	""	"5830"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0752_3"	"PG0752"	""	""	"3"	""	""	"Germany"	""	""	"Liprior"	""	""	"5831"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0767_3"	"PG0767"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0849_3"	"PG0849"	""	""	"3"	""	""	"Netherlands"	""	""	"Option"	""	""	"12436"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0853_3"	"PG0853"	""	""	"3"	""	""	"Netherlands"	""	""	"Option"	""	""	"12436"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0857_3"	"PG0857"	""	""	"3"	""	""	"France"	""	""	"Pacage"	""	""	"8343"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0865_3"	"PG0865"	""	""	"3"	""	""	""	""	""	"Morganna"	""	""	"5805"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0880_3"	"PG0880"	""	""	"3"	""	""	"Slovakia"	""	""	"Pastel"	""	""	"12505"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0916_3"	"PG0916"	""	""	"3"	""	""	"Netherlands"	""	""	"Premium"	""	""	"12438"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0920_3"	"PG0920"	""	""	"3"	""	""	"Netherlands"	""	""	"Premium"	""	""	"12438"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0945_3"	"PG0945"	""	""	"3"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0959_3"	"PG0959"	""	""	"3"	""	""	"NZ"	""	""	"Tolosa"	""	""	"11755"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0970_3"	"PG0970"	""	""	"3"	""	""	"NZ"	""	""	"Vedette"	""	""	"8835"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0983_3"	"PG0983"	""	""	"3"	""	""	"NZ"	""	""	"Dobson"	""	""	"10405"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1025_3"	"PG1025"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1077_3"	"PG1077"	""	""	"3"	""	""	""	""	""	"Barcredo"	""	""	"13047"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1080_3"	"PG1080"	""	""	"3"	""	""	"Netherlands"	""	""	"Heraut"	""	""	"5797"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1132_3"	"PG1132"	""	""	"3"	""	""	"Tunisia"	""	""	"Tuni-7"	""	""	"14023"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1135_3"	"PG1135"	""	""	"3"	""	""	"Tunisia"	""	""	"Tuni-7"	""	""	"14023"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1156_3"	"PG1156"	""	""	"3"	""	""	"Turkey"	""	""	"Turk-1"	""	""	"14499"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1179_3"	"PG1179"	""	""	"3"	""	""	"NZ"	""	""	"Ruanui"	""	""	"10733"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1191_3"	"PG1191"	""	""	"3"	""	""	"NZ x ecotype"	""	""	"GIL018"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1228_3"	"PG1228"	""	""	"3"	""	""	"NZ x ecotype"	""	""	"GIL021"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1229_3"	"PG1229"	""	""	"3"	""	""	"NZ x ecotype"	""	""	"GIL021"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1259_3"	"PG1259"	""	""	"3"	""	""	"NZ x ecotype"	""	""	"GIL015"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1274_3"	"PG1274"	""	""	"3"	""	""	"NZ x ecotype"	""	""	"GIL019"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1279_3"	"PG1279"	""	""	"3"	""	""	"Tunisia"	""	""	"Tuni-2"	""	""	"10773"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1283_3"	"PG1283"	""	""	"3"	""	""	"Tunisia"	""	""	"Tuni-2"	""	""	"10773"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1298_3"	"PG1298"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_11"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1327_3"	"PG1327"	""	""	"3"	""	""	"NZ x ecotype"	""	""	"Azer-1 x Samson AR1"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_12"	"blank"	""	""	"blank"	""	""	"Sample collection"	"blank"	"blank"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_12"	"blank"	""	""	"blank"	""	""	"Sample collection"	"blank"	"blank"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_12"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_12"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_12"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_12"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
